track_id,name,artist_id,artist_name,genre,duration_ms,popularity,release_year,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness
T002749,Deep Dream,A00310,DJ Vibe,Country,147565,2,2007,199.5,0.5039,0.162,0.2407,0.8164,0.732,-26.63,0.9711
T002750,Lost Moon,A00454,The Beat,Reggae,127012,30,2000,174.0,0.5325,0.5094,0.0187,0.705,0.2978,-1.93,0.7153
T002751,Blue Life,A00346,Solar Bass,Jazz,153813,8,2001,130.1,0.3046,0.7064,0.0237,0.0872,0.0455,-19.29,0.9725
T002752,New Moon,A00032,The Groove,Electronic,243360,68,2017,122.4,0.7925,0.1916,0.7595,0.2815,0.6066,-20.87,0.9148
T002753,Bright Moon,A00005,Neon Beat,Pop,125400,35,2004,86.3,0.3114,0.4956,0.213,0.2049,0.3054,-35.82,0.4114
T002754,Deep Night,A00033,Crystal Vibe,Reggae,197130,50,2000,60.3,0.012,0.2923,0.1993,0.2344,0.3664,-1.6,0.4552
T002755,Dark Night,A00155,Electric Groove,Folk,243825,97,2023,196.6,0.1467,0.681,0.679,0.5968,0.3573,-9.8,0.9955
T002756,Dark Moon,A00237,Young Sound,Indie,248220,48,2002,171.3,0.0768,0.5227,0.7643,0.8912,0.5593,-16.72,0.4968
T002757,High Love,A00283,Young Echo,Electronic,248740,54,2014,126.7,0.438,0.3711,0.0636,0.5001,0.4647,-36.94,0.7898
T002758,Last Day,A00310,DJ Vibe,Country,270407,28,2017,146.1,0.6432,0.7999,0.0417,0.5067,0.2248,-29.0,0.1169
T002759,Found Soul,A00129,DJ Echo,Country,251410,52,2023,190.1,0.8085,0.0845,0.7365,0.4562,0.7242,-28.78,0.5386
T002760,Wild Night,A00460,Dark Bass,Classical,271712,84,2015,116.4,0.3117,0.6773,0.248,0.6337,0.1069,-4.95,0.8049
T002761,Found Sun,A00261,Silver Storm,Blues,357809,72,2006,74.8,0.9845,0.6376,0.2384,0.3913,0.1402,-25.53,0.2789
T002762,First Dream,A00156,Silver Storm,Pop,181744,74,2024,85.6,0.0812,0.5635,0.2517,0.9432,0.2279,-27.44,0.4205
T002763,Blue Road,A00233,Dark Melody,R&B,313693,59,2001,194.9,0.0747,0.3551,0.4586,0.6567,0.1859,-12.53,0.3464
T002764,Wild Soul,A00349,Crystal Vibe,Indie,208231,96,2023,90.7,0.3196,0.2824,0.7593,0.036,0.7588,-3.26,0.7082
T002765,New Fire,A00346,Solar Bass,Jazz,303119,64,2014,182.4,0.538,0.8025,0.9271,0.1647,0.7158,-10.8,0.975
T002766,Red Time,A00409,Solar Rhythm,R&B,314056,4,2001,123.8,0.1398,0.6661,0.9256,0.0217,0.7561,-27.59,0.7598
T002767,Red Time,A00034,Solar Tone,Metal,197344,51,2005,74.8,0.4436,0.6687,0.5374,0.0156,0.9436,-36.21,0.8877
T002768,Quiet Heart,A00487,The Harmony,Classical,232072,52,2017,127.7,0.5218,0.2571,0.2734,0.9599,0.1261,-28.31,0.8237
T002769,Old Night,A00492,Young Rhythm,Classical,187832,72,2022,136.8,0.47,0.115,0.0157,0.1175,0.4632,-8.86,0.2309
T002770,Found Fire,A00080,Midnight Harmony,R&B,132322,88,2024,99.9,0.2938,0.7858,0.0291,0.2443,0.308,-24.95,0.4231
T002771,First Sun,A00271,Cosmic Beat,Soul,292299,32,2015,144.1,0.8109,0.0598,0.2138,0.7758,0.2608,-1.58,0.5134
T002772,Loud Fire,A00051,Cosmic Vibe,Reggae,283663,76,2014,183.0,0.5002,0.5899,0.1427,0.4039,0.5736,-28.65,0.0223
T002773,Last Day,A00437,Electric Rhythm,Hip-Hop,298280,24,2003,68.3,0.5117,0.7678,0.2884,0.1359,0.0837,-29.43,0.3573
T002774,Deep Soul,A00194,Solar Pulse,Soul,253720,100,2003,77.5,0.4637,0.5947,0.8975,0.4746,0.0216,-29.15,0.9035
T002775,Lost Dream,A00235,Dark Tone,Country,340954,19,2023,109.6,0.3813,0.6826,0.296,0.9725,0.7939,-8.72,0.3306
T002776,Dark Soul,A00194,Solar Pulse,Soul,349464,83,2002,154.0,0.2055,0.073,0.3366,0.1092,0.0665,-16.33,0.9202
T002777,Wild Road,A00013,Silver Harmony,Rock,219399,1,2000,128.4,0.2478,0.402,0.5831,0.0528,0.033,-5.15,0.1765
T002778,Lost Heart,A00345,Dark Groove,Metal,289536,54,2005,169.8,0.4377,0.9863,0.2443,0.7541,0.8163,-17.58,0.6698
T002779,Loud Mind,A00161,MC Pulse,Latin,152425,52,2003,75.2,0.6854,0.6681,0.6212,0.7154,0.3111,-10.62,0.4131
T002780,Red Rain,A00359,DJ Rhythm,Soul,343089,42,2008,104.0,0.4386,0.774,0.8779,0.5353,0.1542,-18.8,0.7198
T002781,Found Night,A00319,Silver Tone,Pop,147909,34,2017,179.2,0.5805,0.8521,0.3109,0.0314,0.7991,-34.66,0.3473
T002782,First Dream,A00189,DJ Groove,Electronic,254001,7,2011,157.1,0.949,0.7368,0.6286,0.8759,0.1714,-19.29,0.3361
T002783,Loud Fire,A00474,Dark Storm,Electronic,131946,63,2010,160.3,0.5085,0.5859,0.8825,0.6305,0.4511,-31.53,0.2592
T002784,Deep Heart,A00404,MC Pulse,Hip-Hop,213881,23,2004,99.3,0.7012,0.4923,0.4824,0.2853,0.9097,-17.38,0.2645
T002785,Bright Night,A00300,Electric Wave,Country,231971,36,2009,172.9,0.0488,0.0087,0.5683,0.8738,0.9239,-24.39,0.5463
T002786,Quiet Moon,A00064,Solar Flow,Blues,215460,46,2014,172.3,0.4968,0.5937,0.7852,0.8156,0.5625,-3.87,0.8653
T002787,Loud Mind,A00334,Neon Melody,Soul,272780,12,2000,79.6,0.0221,0.8464,0.0244,0.1572,0.3605,-7.61,0.3542
T002788,First Mind,A00101,Solar Wave,Soul,144269,96,2001,120.8,0.5735,0.9916,0.8544,0.8143,0.1413,-14.71,0.2529
T002789,Old Sun,A00015,Lil Echo,Electronic,224107,17,2004,110.5,0.9381,0.794,0.7067,0.2966,0.1244,-24.23,0.0568
T002790,Found Night,A00067,Dark Echo,Jazz,336329,29,2020,164.9,0.9785,0.777,0.2971,0.674,0.5975,-2.62,0.2587
T002791,Dark Fire,A00136,Lil Pulse,Pop,270262,45,2017,81.7,0.9246,0.4274,0.7864,0.4994,0.9103,-17.2,0.7259
T002792,High Time,A00172,Golden Groove,Electronic,278465,89,2009,164.8,0.3543,0.6232,0.8427,0.733,0.8758,-33.07,0.7251
T002793,Red Fire,A00371,DJ Storm,R&B,349135,36,2022,155.3,0.8632,0.801,0.4394,0.1065,0.2286,-6.0,0.9318
T002794,High Night,A00143,Midnight Echo,Hip-Hop,175909,76,2005,195.1,0.3941,0.6657,0.1293,0.3875,0.4617,-3.28,0.2706
T002795,Loud Moon,A00015,Lil Echo,Electronic,130599,35,2008,162.0,0.3894,0.6638,0.0993,0.1634,0.3778,-19.81,0.957
T002796,Blue Soul,A00493,Electric Groove,Latin,155614,90,2000,181.7,0.1313,0.7185,0.1619,0.4768,0.6498,-12.83,0.3385
T002797,Dark Time,A00182,Cosmic Wave,Hip-Hop,308263,17,2016,121.9,0.9313,0.42,0.4815,0.2729,0.2063,-31.59,0.6992
T002798,High Time,A00111,Dark Beat,Jazz,334936,81,2007,199.3,0.4568,0.7314,0.1332,0.4405,0.9634,-15.68,0.7697
T002799,Dark Day,A00296,Cosmic Melody,Reggae,151376,5,2011,61.7,0.3794,0.4897,0.7566,0.0677,0.1937,-14.88,0.2514
T002800,Last Mind,A00356,Electric Pulse,Blues,294714,100,2018,113.6,0.7901,0.8313,0.2166,0.4967,0.3612,-25.74,0.2486
T002801,Blue Soul,A00496,The Bass,Electronic,121127,71,2005,139.5,0.1945,0.5561,0.222,0.6653,0.5683,-25.55,0.4763
T002802,Deep Dream,A00107,Electric Pulse,Blues,237779,29,2014,74.8,0.1302,0.4763,0.1928,0.9465,0.9413,-10.32,0.5172
T002803,High Time,A00026,MC Wave,Metal,299401,88,2005,123.5,0.9124,0.3731,0.6389,0.8951,0.0268,-34.02,0.5441
T002804,Blue Sun,A00009,Golden Tone,Reggae,243750,19,2001,84.2,0.5608,0.6283,0.0854,0.1566,0.7532,-19.1,0.8453
T002805,Lost Soul,A00499,Silver Beat,Pop,184306,76,2005,199.4,0.6997,0.5702,0.7724,0.1314,0.2097,-7.49,0.8107
T002806,Loud Life,A00464,Cosmic Groove,Indie,255291,92,2019,125.0,0.3508,0.4602,0.4455,0.6211,0.1977,-32.14,0.8191
T002807,Last Rain,A00282,Solar Flow,Hip-Hop,328238,55,2001,180.9,0.886,0.283,0.067,0.3362,0.1693,-8.19,0.2797
T002808,Bright Life,A00484,Golden Echo,Soul,132341,56,2000,131.9,0.5463,0.4936,0.3495,0.7007,0.4846,-26.37,0.5412
T002809,Blue Sun,A00486,Silver Bass,Country,270743,96,2010,73.6,0.3353,0.2967,0.8288,0.4377,0.9013,-24.37,0.622
T002810,New Road,A00346,Solar Bass,Jazz,166656,64,2014,120.1,0.3391,0.5402,0.1248,0.7672,0.1343,-27.66,0.9676
T002811,Wild Rain,A00115,Golden Groove,Blues,320653,84,2008,105.4,0.046,0.9544,0.2593,0.4014,0.106,-4.93,0.2608
T002812,High Heart,A00099,MC Melody,Metal,348017,25,2019,180.2,0.9043,0.1066,0.7841,0.9215,0.7149,-4.53,0.4491
T002813,Blue Fire,A00495,Dark Rhythm,Folk,354463,86,2017,138.4,0.877,0.4195,0.5107,0.834,0.936,-4.07,0.9469
T002814,Found Fire,A00272,Solar Flow,Jazz,282685,9,2008,194.1,0.086,0.3953,0.811,0.4368,0.6411,-0.87,0.2897
T002815,Last Fire,A00046,Golden Groove,Electronic,181905,83,2019,141.1,0.538,0.8928,0.2166,0.4727,0.0725,-33.6,0.575
T002816,Deep Day,A00449,Neon Beat,Metal,314126,34,2013,109.9,0.67,0.5215,0.1472,0.8939,0.9822,-0.54,0.4385
T002817,Lost Fire,A00007,Big Flow,Indie,196736,5,2000,127.5,0.5892,0.389,0.0683,0.509,0.4471,-24.24,0.5799
T002818,High Star,A00221,Solar Sound,Electronic,156585,96,2018,67.0,0.9708,0.7774,0.9599,0.6682,0.9485,-33.64,0.9528
T002819,Found Time,A00493,Electric Groove,Latin,150883,18,2015,111.0,0.891,0.9902,0.989,0.1543,0.2492,-38.93,0.7804
T002820,Wild Rain,A00234,Cosmic Echo,Electronic,211468,100,2018,142.2,0.3674,0.1419,0.3049,0.3404,0.3884,-39.21,0.5803
T002821,Quiet Love,A00401,Neon Tone,Metal,349497,42,2000,188.4,0.8112,0.2129,0.6534,0.0462,0.9537,-38.77,0.9019
T002822,Red Love,A00137,Neon Melody,Classical,335433,81,2007,116.8,0.6542,0.125,0.5156,0.4337,0.9362,-29.32,0.89
T002823,Deep Fire,A00308,Crystal Beat,Rock,330423,56,2023,174.3,0.0276,0.4983,0.0435,0.044,0.4987,-2.45,0.0993
T002824,Loud Dream,A00142,DJ Flow,Hip-Hop,348557,56,2007,64.4,0.0509,0.2778,0.5913,0.7296,0.6605,-0.33,0.8917
T002825,Bright Mind,A00145,Midnight Pulse,Country,234735,10,2017,152.4,0.6369,0.8476,0.3816,0.5037,0.7025,-22.53,0.875
T002826,Found Life,A00464,Cosmic Groove,Indie,305564,62,2015,172.0,0.8324,0.7391,0.255,0.3747,0.5016,-22.84,0.5235
T002827,Loud Rain,A00148,Neon Storm,Country,250933,39,2023,69.4,0.1703,0.5059,0.8824,0.6278,0.2507,-10.97,0.6044
T002828,Old Road,A00256,Crystal Sound,Electronic,174326,90,2013,96.2,0.572,0.0822,0.161,0.205,0.2188,-5.22,0.8345
T002829,High Love,A00268,Cosmic Sound,Latin,152157,40,2005,138.8,0.0238,0.461,0.8222,0.2116,0.9698,-13.53,0.0067
T002830,Lost Rain,A00367,Dark Rhythm,Classical,324620,44,2008,118.8,0.9237,0.483,0.3634,0.8276,0.2659,-10.64,0.4647
T002831,New Mind,A00356,Electric Pulse,Blues,197778,40,2000,118.5,0.5891,0.2307,0.0845,0.0987,0.6856,-10.46,0.3706
T002832,New Fire,A00334,Neon Melody,Soul,237996,96,2021,174.0,0.9322,0.8164,0.7196,0.3849,0.8613,-20.77,0.394
T002833,Found Road,A00287,Cosmic Rhythm,Country,251107,85,2000,163.2,0.342,0.6408,0.5861,0.3109,0.8805,-2.94,0.0706
T002834,Blue Heart,A00186,Cosmic Echo,Country,283369,68,2018,132.7,0.5292,0.5933,0.5013,0.9961,0.468,-28.04,0.2759
T002835,Blue Mind,A00085,Cosmic Harmony,Rock,300076,89,2002,137.6,0.6923,0.4142,0.6073,0.5949,0.5362,-8.65,0.2322
T002836,New Time,A00269,Silver Rhythm,Indie,192254,4,2021,68.6,0.8004,0.1397,0.4149,0.9601,0.2022,-38.5,0.1622
T002837,Red Heart,A00443,Neon Wave,Blues,134577,24,2007,72.5,0.6963,0.9998,0.8208,0.2391,0.8208,-4.13,0.1085
T002838,Loud Love,A00057,Young Tone,Rock,188903,85,2016,63.0,0.3536,0.5018,0.3234,0.5231,0.3198,-34.66,0.2895
T002839,First Mind,A00078,Electric Wave,Hip-Hop,210073,9,2003,98.7,0.4121,0.4575,0.253,0.4548,0.9537,-31.56,0.0729
T002840,First Life,A00231,Lil Flow,R&B,172355,83,2017,130.2,0.7126,0.089,0.2415,0.3491,0.3974,-23.03,0.6176
T002841,High Dream,A00498,Dark Pulse,Soul,173302,69,2021,159.7,0.5752,0.7106,0.7445,0.4374,0.2503,-21.44,0.5339
T002842,Found Moon,A00072,Crystal Vibe,Soul,356967,5,2012,157.0,0.6,0.75,0.9932,0.7749,0.9161,-22.71,0.2637
T002843,High Sun,A00217,MC Sound,Country,286152,60,2009,118.9,0.949,0.5919,0.3933,0.8853,0.9359,-28.64,0.4316
T002844,Found Love,A00440,Neon Vibe,Pop,247204,75,2003,124.1,0.4341,0.5646,0.8385,0.8864,0.0486,-7.49,0.0039
T002845,High Love,A00335,Crystal Pulse,Hip-Hop,333172,9,2015,144.9,0.0581,0.7866,0.6202,0.8561,0.7412,-5.45,0.8367
T002846,Last Moon,A00096,MC Groove,Pop,161640,12,2014,188.1,0.1242,0.8605,0.3653,0.0752,0.0415,-29.04,0.3518
T002847,New Road,A00407,Neon Pulse,Blues,333780,92,2009,97.9,0.6886,0.1505,0.0939,0.3366,0.408,-14.71,0.2358
T002848,Wild Soul,A00108,Electric Harmony,Country,256819,19,2001,100.3,0.7318,0.3833,0.323,0.6736,0.0913,-28.94,0.235
T002849,Old Soul,A00329,Midnight Echo,R&B,344166,76,2010,165.9,0.8382,0.0655,0.2737,0.1596,0.1411,-28.68,0.2975
T002850,Found Night,A00385,Neon Harmony,Classical,193405,47,2015,62.0,0.9548,0.6002,0.7375,0.2468,0.1841,-37.84,0.5843
T002851,High Sun,A00481,Big Rhythm,Classical,327412,59,2019,63.4,0.265,0.0039,0.9279,0.2022,0.024,-15.21,0.4681
T002852,Wild Rain,A00049,Young Vibe,Rock,181763,86,2005,106.0,0.6895,0.9387,0.1292,0.8698,0.4747,-14.28,0.4895
T002853,Found Heart,A00181,Cosmic Melody,Country,224290,8,2014,121.3,0.4438,0.4758,0.2252,0.3205,0.5574,-35.73,0.4682
T002854,Dark Life,A00049,Young Vibe,Rock,226505,54,2012,74.8,0.8913,0.2471,0.2172,0.7719,0.745,-34.9,0.2663
T002855,Quiet Night,A00236,Crystal Melody,Folk,138081,44,2004,68.2,0.6417,0.2077,0.2547,0.854,0.6366,-17.22,0.4367
T002856,First Love,A00241,Silver Sound,Indie,261451,78,2023,150.2,0.3306,0.1809,0.288,0.4465,0.1889,-11.81,0.8322
T002857,Deep Road,A00035,MC Sound,Metal,346720,77,2019,181.0,0.221,0.919,0.6887,0.1096,0.9864,-26.13,0.2424
T002858,Loud Soul,A00356,Electric Pulse,Blues,241099,85,2010,188.8,0.9489,0.802,0.0843,0.7394,0.4214,-13.07,0.983
T002859,Deep Life,A00017,MC Beat,Hip-Hop,222654,83,2022,161.0,0.3252,0.0888,0.0039,0.2761,0.2514,-24.25,0.8766
T002860,Lost Heart,A00200,Midnight Melody,Blues,175119,20,2008,164.8,0.5634,0.7944,0.5882,0.2529,0.1563,-9.59,0.9233
T002861,Wild Night,A00003,MC Tone,Reggae,284954,19,2014,83.1,0.8892,0.4414,0.7178,0.239,0.1572,-19.66,0.8472
T002862,High Life,A00259,Young Tone,Reggae,262964,40,2014,153.6,0.1064,0.6016,0.2183,0.5404,0.3721,-38.42,0.0436
T002863,High Night,A00022,Dark Storm,Classical,230885,27,2021,148.8,0.1405,0.5145,0.8605,0.6454,0.4758,-22.16,0.3307
T002864,Found Rain,A00206,Electric Groove,R&B,151613,61,2013,83.2,0.6581,0.9639,0.6542,0.2413,0.2742,-23.15,0.2166
T002865,Quiet Heart,A00094,Solar Flow,Jazz,212722,83,2012,170.5,0.7607,0.4131,0.8639,0.285,0.8223,-37.4,0.2967
T002866,Quiet Dream,A00210,The Vibe,Soul,151742,59,2010,103.8,0.204,0.9729,0.7563,0.8176,0.5147,-35.67,0.7291
T002867,New Sun,A00255,Electric Beat,Folk,221346,45,2021,158.5,0.5663,0.9131,0.4084,0.7891,0.0126,-8.57,0.6406
T002868,High Life,A00393,Crystal Bass,Blues,304900,28,2007,122.7,0.3148,0.1823,0.843,0.7368,0.5158,-14.5,0.0883
T002869,Dark Road,A00288,DJ Pulse,Soul,205476,11,2004,162.5,0.3385,0.48,0.5879,0.3683,0.7203,-21.87,0.1305
T002870,New Mind,A00248,Crystal Sound,Latin,191569,8,2001,99.9,0.9357,0.3069,0.0574,0.6188,0.4719,-18.2,0.2207
T002871,Dark Road,A00249,MC Bass,Blues,266686,18,2018,77.1,0.6199,0.2003,0.6384,0.1486,0.8925,-13.15,0.6061
T002872,First Moon,A00085,Cosmic Harmony,Rock,128634,11,2011,160.3,0.6737,0.9442,0.3056,0.3941,0.1331,-29.59,0.4609
T002873,Wild Moon,A00221,Solar Sound,Electronic,275096,42,2021,87.7,0.0544,0.5458,0.5385,0.2124,0.9987,-28.24,0.4988
T002874,Wild Sun,A00234,Cosmic Echo,Electronic,133185,56,2000,130.8,0.3107,0.3992,0.9805,0.3773,0.3086,-17.52,0.4314
T002875,Deep Night,A00350,Silver Flow,Blues,268129,81,2021,103.3,0.518,0.5056,0.8788,0.7434,0.9054,-39.34,0.327
T002876,Dark Soul,A00296,Cosmic Melody,Reggae,231981,21,2020,139.9,0.7928,0.377,0.5656,0.8503,0.2107,-3.48,0.1428
T002877,Quiet Love,A00229,The Tone,Soul,247884,31,2005,148.5,0.3042,0.8279,0.4129,0.5403,0.7176,-11.54,0.4736
T002878,Quiet Moon,A00028,MC Bass,Electronic,242558,22,2008,86.9,0.672,0.241,0.638,0.8752,0.9781,-23.35,0.1054
T002879,Red Life,A00180,Young Melody,Jazz,277154,93,2009,164.1,0.0869,0.0482,0.3784,0.5132,0.1688,-7.45,0.3861
T002880,Quiet Rain,A00378,Electric Vibe,R&B,256780,60,2022,192.0,0.6161,0.1694,0.9719,0.6041,0.985,-4.42,0.7539
T002881,High Time,A00348,Young Melody,Classical,290396,86,2024,187.3,0.3602,0.5201,0.4272,0.7073,0.4171,-36.53,0.6672
T002882,Blue Love,A00139,DJ Wave,Indie,261618,29,2017,157.4,0.2353,0.1015,0.2476,0.0277,0.395,-10.35,0.2679
T002883,First Day,A00215,MC Vibe,Rock,289188,26,2004,129.2,0.4938,0.9694,0.2477,0.9697,0.551,-39.91,0.7759
T002884,Dark Road,A00448,Solar Vibe,Rock,140127,49,2000,90.1,0.5012,0.3671,0.0311,0.6272,0.2405,-36.02,0.1519
T002885,High Dream,A00037,Big Echo,Jazz,333303,50,2007,149.2,0.6857,0.6789,0.2911,0.0049,0.5533,-36.82,0.485
T002886,Bright Day,A00093,Crystal Groove,Jazz,275924,54,2017,127.7,0.035,0.1124,0.6224,0.6044,0.8976,-2.06,0.0977
T002887,Old Fire,A00395,DJ Sound,R&B,203938,51,2020,186.6,0.6975,0.0137,0.6992,0.6903,0.6562,-14.45,0.7518
T002888,Old Mind,A00040,Big Tone,Latin,340959,27,2010,174.9,0.1742,0.294,0.3089,0.2385,0.9912,-8.63,0.5103
T002889,Old Day,A00398,Lil Bass,Jazz,359375,9,2011,103.8,0.7188,0.3044,0.6188,0.1136,0.9764,-37.66,0.7155
T002890,Old Night,A00282,Solar Flow,Hip-Hop,246519,18,2004,134.6,0.1864,0.0332,0.2545,0.0466,0.2374,-0.35,0.719
T002891,Deep Love,A00004,Solar Flow,Hip-Hop,310602,25,2017,99.6,0.7134,0.6415,0.1787,0.2049,0.1133,-13.36,0.0126
T002892,Deep Sun,A00191,MC Groove,Blues,176280,22,2022,97.1,0.0761,0.2334,0.6832,0.7541,0.1869,-21.97,0.1602
T002893,Wild Love,A00075,Silver Echo,Classical,351749,20,2001,72.4,0.1117,0.4367,0.564,0.7255,0.1656,-1.82,0.7451
T002894,High Mind,A00085,Cosmic Harmony,Rock,298161,3,2015,74.2,0.7575,0.4009,0.5055,0.1129,0.433,-3.08,0.7947
T002895,Last Mind,A00379,Lil Pulse,Hip-Hop,155572,76,2023,61.0,0.3199,0.3331,0.5072,0.8747,0.754,-22.71,0.2339
T002896,Dark Road,A00008,DJ Flow,Electronic,281163,73,2001,101.8,0.4833,0.8069,0.9428,0.2087,0.8571,-28.68,0.6737
T002897,Loud Dream,A00184,Young Flow,Pop,279471,66,2002,99.3,0.0743,0.6647,0.0275,0.3224,0.3197,-18.9,0.5018
T002898,Last Heart,A00083,MC Melody,Jazz,248290,57,2013,68.7,0.7817,0.5042,0.4362,0.61,0.0495,-39.72,0.6551
T002899,Blue Moon,A00116,Midnight Storm,Electronic,222944,34,2014,152.4,0.8308,0.3397,0.5099,0.3219,0.7179,-39.69,0.4976
T002900,Old Road,A00083,MC Melody,Jazz,288097,76,2014,197.5,0.2424,0.7251,0.5485,0.5647,0.1178,-12.42,0.9078
T002901,Blue Soul,A00066,The Storm,R&B,143590,96,2003,82.1,0.8264,0.2556,0.4272,0.1954,0.3834,-38.76,0.8858
T002902,Blue Soul,A00305,Cosmic Wave,Folk,166863,38,2000,65.8,0.3148,0.0661,0.4691,0.7133,0.2732,-1.96,0.802
T002903,Red Fire,A00368,Silver Pulse,Reggae,295189,50,2001,98.0,0.3516,0.812,0.4399,0.4356,0.5102,-23.78,0.1952
T002904,Red Road,A00336,Golden Harmony,R&B,337437,7,2008,122.7,0.6602,0.0252,0.6347,0.543,0.0802,-30.14,0.9827
T002905,Red Sun,A00266,Electric Echo,Blues,359577,15,2001,74.0,0.7531,0.8445,0.8209,0.3353,0.4069,-8.17,0.4021
T002906,New Life,A00224,Solar Harmony,Classical,273215,43,2002,78.1,0.5645,0.7378,0.0964,0.039,0.1533,-36.22,0.4222
T002907,Red Life,A00169,MC Storm,Reggae,348065,59,2015,166.2,0.0401,0.8843,0.6655,0.5551,0.2516,-0.59,0.9573
T002908,Old Rain,A00156,Silver Storm,Pop,235455,58,2005,152.0,0.3226,0.1896,0.1488,0.6173,0.3533,-16.48,0.6897
T002909,Lost Rain,A00272,Solar Flow,Jazz,265654,60,2018,169.7,0.3608,0.502,0.1747,0.4586,0.1714,-15.69,0.9496
T002910,Wild Star,A00110,Crystal Beat,Latin,303654,60,2010,184.8,0.627,0.1634,0.9011,0.03,0.8156,-30.29,0.503
T002911,New Dream,A00340,The Flow,Country,278971,67,2022,103.2,0.3841,0.5337,0.2666,0.6773,0.2485,-17.71,0.3191
T002912,New Time,A00388,Big Groove,Rock,210912,16,2021,159.4,0.6028,0.5531,0.5529,0.6615,0.4053,-8.44,0.1555
T002913,Found Love,A00127,Electric Rhythm,Electronic,337693,30,2007,180.0,0.895,0.9391,0.6308,0.0565,0.1044,-23.03,0.2458
T002914,Blue Day,A00399,MC Bass,Hip-Hop,301182,17,2008,72.9,0.3984,0.1962,0.8822,0.9849,0.1771,-5.05,0.2118
T002915,Loud Love,A00087,Cosmic Echo,R&B,265910,53,2016,85.5,0.2171,0.3644,0.0322,0.2759,0.3638,-8.03,0.1172
T002916,High Moon,A00464,Cosmic Groove,Indie,173316,34,2009,182.0,0.934,0.0841,0.1053,0.3395,0.8894,-29.4,0.9916
T002917,Old Moon,A00170,Cosmic Echo,R&B,163699,97,2009,173.8,0.6318,0.5315,0.2993,0.8563,0.7683,-24.86,0.5057
T002918,Found Day,A00460,Dark Bass,Classical,283588,14,2005,77.2,0.9099,0.2731,0.4911,0.6105,0.9021,-13.57,0.2883
T002919,First Life,A00300,Electric Wave,Country,235909,22,2016,95.4,0.7284,0.3232,0.6518,0.6218,0.5283,-20.17,0.7647
T002920,Loud Day,A00291,DJ Bass,Folk,182879,0,2011,68.6,0.3161,0.1192,0.3686,0.9439,0.0753,-18.84,0.8566
T002921,High Sun,A00245,Silver Harmony,Reggae,300188,30,2005,66.8,0.9579,0.8128,0.5577,0.2601,0.7402,-0.09,0.0257
T002922,Red Road,A00257,Golden Melody,Country,226037,38,2008,186.6,0.2386,0.4784,0.64,0.8259,0.3839,-33.28,0.2056
T002923,Deep Moon,A00024,Neon Bass,Latin,190425,80,2002,118.2,0.4258,0.7364,0.5903,0.1142,0.0265,-7.64,0.5949
T002924,Bright Star,A00211,MC Harmony,R&B,359372,39,2014,145.0,0.881,0.147,0.8583,0.0639,0.9129,-16.09,0.7001
T002925,New Soul,A00018,The Bass,Latin,231343,9,2000,178.9,0.2663,0.0835,0.5813,0.1024,0.9004,-27.26,0.1388
T002926,Red Mind,A00097,Neon Flow,Electronic,120431,32,2001,166.6,0.1872,0.9828,0.1651,0.9284,0.621,-23.38,0.995
T002927,Last Dream,A00440,Neon Vibe,Pop,155039,14,2020,189.6,0.0601,0.3911,0.0799,0.7475,0.6171,-28.19,0.3719
T002928,Old Sun,A00435,Lil Melody,Country,319979,48,2012,146.5,0.8144,0.7525,0.4527,0.8751,0.1639,-2.74,0.6473
T002929,Red Heart,A00146,MC Sound,Electronic,155760,32,2008,114.9,0.6416,0.2228,0.4883,0.2467,0.8439,-3.31,0.0677
T002930,First Soul,A00181,Cosmic Melody,Country,256005,90,2005,189.7,0.3221,0.599,0.8671,0.2733,0.9753,-13.61,0.6975
T002931,High Time,A00109,Big Storm,Hip-Hop,304110,97,2015,145.2,0.1704,0.2296,0.34,0.4989,0.5748,-13.6,0.6008
T002932,Deep Love,A00273,Solar Echo,Reggae,222223,56,2006,120.8,0.469,0.7199,0.0997,0.369,0.2184,-29.1,0.6727
T002933,Found Night,A00052,Neon Beat,Folk,193594,29,2024,139.8,0.9752,0.341,0.8085,0.7421,0.8746,-18.77,0.7675
T002934,New Sun,A00323,Young Rhythm,Metal,220418,54,2020,160.3,0.8546,0.4191,0.3572,0.6765,0.9072,-24.29,0.9068
T002935,Deep Day,A00167,Lil Tone,Hip-Hop,142825,7,2005,72.4,0.291,0.3894,0.6633,0.3797,0.8385,-28.57,0.1038
T002936,High Time,A00011,Electric Sound,R&B,344029,35,2004,108.3,0.2934,0.5017,0.9827,0.6065,0.2341,-23.79,0.2404
T002937,Loud Heart,A00080,Midnight Harmony,R&B,184008,60,2020,168.2,0.7638,0.9452,0.3309,0.823,0.7227,-23.31,0.6818
T002938,Loud Time,A00185,Midnight Groove,Indie,240257,28,2010,128.0,0.8597,0.5601,0.7495,0.7267,0.7274,-10.0,0.3303
T002939,Dark Soul,A00087,Cosmic Echo,R&B,264391,37,2023,118.7,0.7931,0.8457,0.0514,0.6597,0.8054,-9.09,0.8521
T002940,Old Sun,A00436,Lil Flow,Classical,286339,22,2024,147.0,0.5626,0.7608,0.9921,0.3278,0.1621,-8.54,0.3974
T002941,Wild Love,A00130,DJ Beat,R&B,267780,78,2018,67.4,0.0602,0.2241,0.517,0.2692,0.4377,-37.65,0.2622
